matchup,game,competitor,run_id,preset,repetition,seat,points,pudding,outcome,opponents
31,3017,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,0,49,3,win,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
31,3017,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,31,2,loss,fixed_3p/repetition_3|variable_encoder_2_4/repetition_1
31,3017,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,42,3,loss,fixed_3p/repetition_3|variable_2_4/repetition_1
31,3018,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,35,1,loss,fixed_3p/repetition_3|variable_encoder_2_4/repetition_1
31,3018,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,1,37,5,win,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
31,3018,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,37,4,loss,variable_2_4/repetition_1|fixed_3p/repetition_3
31,3019,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,48,2,win,fixed_3p/repetition_3|variable_encoder_2_4/repetition_1
31,3019,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,1,44,1,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
31,3019,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,40,3,loss,variable_2_4/repetition_1|fixed_3p/repetition_3
31,3020,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,0,48,3,win,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
31,3020,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,39,2,loss,fixed_3p/repetition_3|variable_encoder_2_4/repetition_1
31,3020,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,45,3,loss,fixed_3p/repetition_3|variable_2_4/repetition_1
31,3021,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,0,46,3,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
31,3021,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,1,49,3,win,fixed_3p/repetition_3|variable_2_4/repetition_1
31,3021,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,40,2,loss,fixed_3p/repetition_3|variable_encoder_2_4/repetition_1
31,3022,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,48,3,win,variable_encoder_2_4/repetition_1|fixed_3p/repetition_3
31,3022,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,1,39,3,loss,variable_2_4/repetition_1|fixed_3p/repetition_3
31,3022,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,2,44,2,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
31,3023,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,37,4,loss,fixed_3p/repetition_3|variable_2_4/repetition_1
31,3023,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,1,43,3,win,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
31,3023,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,38,1,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_3
31,3024,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,52,3,win,fixed_3p/repetition_3|variable_encoder_2_4/repetition_1
31,3024,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,1,40,2,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
31,3024,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,46,3,loss,variable_2_4/repetition_1|fixed_3p/repetition_3
31,3025,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,49,0,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_3
31,3025,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,1,48,2,loss,variable_2_4/repetition_1|fixed_3p/repetition_3
31,3025,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,2,52,4,win,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
31,3026,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,0,56,2,win,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
31,3026,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,1,55,3,loss,fixed_3p/repetition_3|variable_2_4/repetition_1
31,3026,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,47,1,loss,fixed_3p/repetition_3|variable_encoder_2_4/repetition_1
31,3027,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,46,3,loss,fixed_3p/repetition_3|variable_2_4/repetition_1
31,3027,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,1,43,2,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
31,3027,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,47,3,win,variable_encoder_2_4/repetition_1|fixed_3p/repetition_3
31,3028,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,44,1,loss,fixed_3p/repetition_3|variable_encoder_2_4/repetition_1
31,3028,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,1,45,4,win,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
31,3028,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,38,3,loss,variable_2_4/repetition_1|fixed_3p/repetition_3
31,3029,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,0,46,2,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
31,3029,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,1,53,2,win,fixed_3p/repetition_3|variable_2_4/repetition_1
31,3029,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,38,1,loss,fixed_3p/repetition_3|variable_encoder_2_4/repetition_1
31,3030,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,48,0,win,fixed_3p/repetition_3|variable_encoder_2_4/repetition_1
31,3030,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,1,45,5,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
31,3030,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,45,3,loss,variable_2_4/repetition_1|fixed_3p/repetition_3
31,3031,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,39,0,loss,fixed_3p/repetition_3|variable_encoder_2_4/repetition_1
31,3031,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,1,46,5,win,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
31,3031,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,33,2,loss,variable_2_4/repetition_1|fixed_3p/repetition_3
31,3032,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,0,40,6,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
31,3032,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,47,1,win,fixed_3p/repetition_3|variable_encoder_2_4/repetition_1
31,3032,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,39,1,loss,fixed_3p/repetition_3|variable_2_4/repetition_1
31,3033,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,30,3,loss,fixed_3p/repetition_3|variable_encoder_2_4/repetition_1
31,3033,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,1,49,3,win,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
31,3033,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,48,3,loss,variable_2_4/repetition_1|fixed_3p/repetition_3
31,3034,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,45,0,loss,fixed_3p/repetition_3|variable_encoder_2_4/repetition_1
31,3034,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,1,53,5,win,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
31,3034,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,52,2,loss,variable_2_4/repetition_1|fixed_3p/repetition_3
31,3035,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,36,2,loss,fixed_3p/repetition_3|variable_encoder_2_4/repetition_1
31,3035,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,1,50,3,win,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
31,3035,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,46,4,loss,variable_2_4/repetition_1|fixed_3p/repetition_3
31,3036,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,36,0,loss,fixed_3p/repetition_3|variable_2_4/repetition_1
31,3036,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,1,49,1,win,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
31,3036,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,32,5,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_3
31,3037,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,28,2,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_3
31,3037,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,1,54,3,win,variable_2_4/repetition_1|fixed_3p/repetition_3
31,3037,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,2,42,3,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
31,3038,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,45,1,win,variable_encoder_2_4/repetition_1|fixed_3p/repetition_3
31,3038,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,1,44,4,loss,variable_2_4/repetition_1|fixed_3p/repetition_3
31,3038,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,2,38,4,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
31,3039,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,44,3,loss,fixed_3p/repetition_3|variable_2_4/repetition_1
31,3039,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,1,45,5,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
31,3039,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,49,1,win,variable_encoder_2_4/repetition_1|fixed_3p/repetition_3
31,3040,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,0,44,3,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
31,3040,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,1,49,4,win,fixed_3p/repetition_3|variable_2_4/repetition_1
31,3040,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,46,3,loss,fixed_3p/repetition_3|variable_encoder_2_4/repetition_1
31,3041,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,43,2,win,fixed_3p/repetition_3|variable_2_4/repetition_1
31,3041,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,1,41,4,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
31,3041,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,34,2,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_3
31,3042,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,44,2,win,variable_2_4/repetition_1|fixed_3p/repetition_3
31,3042,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,36,3,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_3
31,3042,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,2,37,5,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
31,3043,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,49,2,win,fixed_3p/repetition_3|variable_encoder_2_4/repetition_1
31,3043,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,1,44,2,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
31,3043,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,36,4,loss,variable_2_4/repetition_1|fixed_3p/repetition_3
31,3044,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,0,32,4,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
31,3044,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,41,1,loss,fixed_3p/repetition_3|variable_encoder_2_4/repetition_1
31,3044,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,52,5,win,fixed_3p/repetition_3|variable_2_4/repetition_1
31,3045,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,0,49,5,win,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
31,3045,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,41,2,loss,fixed_3p/repetition_3|variable_encoder_2_4/repetition_1
31,3045,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,46,2,loss,fixed_3p/repetition_3|variable_2_4/repetition_1
31,3046,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,52,3,win,fixed_3p/repetition_3|variable_2_4/repetition_1
31,3046,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,1,46,1,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
31,3046,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,50,1,loss,variable_encoder_2_4/repetition_1|fixed_3p/repetition_3
31,3047,fixed_3p/repetition_3,e83fafd2d1f248479c486b5280206247,fixed_3p,3,0,50,4,win,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
